city,lat,lng,pop,country
Iowa City,41.66108624,-91.52997929,81343,United States of America
Ottumwa,41.01288291,-92.414809,25287.5,United States of America
Spencer,43.14528505,-95.14717452,10938.5,United States of America
Ft. Dodge,42.50682273,-94.1802568,26284,United States of America
Hutchinson,38.06549176,-97.92349085,42536.5,United States of America
Kansas City,39.11358052,-94.63014638,324221.5,United States of America
Lawrence,38.95975242,-95.25522994,88020,United States of America
Garden City,37.97521303,-100.8640866,27494.5,United States of America
Manhattan,39.19402753,-96.59243514,51289,United States of America
Hays,38.87936973,-99.322191,20638.5,United States of America
Goodland,39.34848838,-101.7110374,4258.5,United States of America
Independence,39.09111391,-94.41528121,130695,United States of America
Kirksville,40.19368227,-92.58280908,18083,United States of America
Kearney,40.70070559,-99.08114628,30155.5,United States of America
Grand Island,40.92226829,-98.35798629,45208.5,United States of America
Alliance,42.10139528,-102.8701915,8269,United States of America
Bartlesville,36.74720013,-95.98058618,24935,United States of America
Enid,36.39554201,-97.8780931,45963.5,United States of America
Ardmore,34.1810777,-97.12940495,24467.5,United States of America
McAlester,34.93299562,-95.76597396,19894,United States of America
Stillwater,36.13535118,-97.06829757,45212,United States of America
Lead,44.35084454,-103.7657699,2311,United States of America
Slidell,30.27495953,-89.78109379,56019,United States of America
Lake Charles,30.22638369,-93.21718897,77065,United States of America
Metairie,29.98386619,-90.15277653,270171,United States of America
New Iberia,30.00358075,-91.81830794,34985,United States of America
Bryan,30.67418581,-96.36968388,108156.5,United States of America
San Marcos,29.88307131,-97.94111251,58553.5,United States of America
Longview,32.50053428,-94.74027429,75658,United States of America
McAllen,26.20303754,-98.22972538,243291,United States of America
Harlingen,26.19755983,-97.69019759,86749,United States of America
Alice,27.75046246,-98.07048446,21122,United States of America
New Braunfels,29.6978113,-98.12632084,45270,United States of America
Cleburne,32.35152529,-97.39248967,32263,United States of America
Brownwood,31.70789532,-98.98231511,20261,United States of America
Alpine,30.36071657,-103.6650009,6429.5,United States of America
Van Horn,31.04248374,-104.8322423,1797,United States of America
Big Spring,32.24318565,-101.4751862,23987,United States of America
Vernon,34.15105369,-99.29038416,11574.5,United States of America
Childress,34.4248871,-100.2139195,5662,United States of America
Hereford,34.82191713,-102.3985924,15023.5,United States of America
Dalhart,36.06080792,-102.5186109,6763.5,United States of America
Texas City,29.41087791,-94.96276717,55717.5,United States of America
Pasadena,29.66086265,-95.14774296,388767.5,United States of America
Baytown,29.75584393,-94.96772811,76687.5,United States of America
Arlington,32.68476076,-97.02023849,545107.5,United States of America
New London,41.3555235,-72.10002832,61236,United States of America
Stamford,41.05334556,-73.53919112,434781.5,United States of America
Waterbury,41.55000775,-73.05002202,174236,United States of America
New Bedford,41.6561253,-70.94469833,115082.5,United States of America
Springfield,42.12002464,-72.57999903,287003.5,United States of America
Salem,42.5224989,-70.88309175,188982,United States of America
Pittsfield,42.44819582,-73.25982833,45202,United States of America
Montpelier,44.25997154,-72.57581323,8183,United States of America
Auburn,32.60970074,-85.48083948,61881,United States of America
Florence,34.79969627,-87.67724288,40806.5,United States of America
Winter Haven,28.02191876,-81.73300623,68435,United States of America
Melbourne,28.08331036,-80.60832035,170870,United States of America
Homestead,25.46830202,-80.47778569,60673,United States of America
Sanford,28.78995974,-81.27998478,189374.5,United States of America
Miami Beach,25.80991953,-80.13178111,248538,United States of America
Coral Springs,26.27083701,-80.27082158,185548,United States of America
Port Charlotte,27.00004315,-82.10569666,56806,United States of America
Spring Hill,28.47894513,-82.54771102,91887.5,United States of America
Palm Coast,29.53800193,-81.22329574,45030,United States of America
Palatka,29.64768516,-81.65130579,16094.5,United States of America
Leesburg,28.81050112,-81.88333297,33929,United States of America
Lake City,30.18971926,-82.63974675,20159.5,United States of America
Crestview,30.75420677,-86.57260746,19552.5,United States of America
Panama City,30.15861005,-85.65527328,68852.5,United States of America
Dalton,34.76972394,-84.97030217,45077.5,United States of America
Marietta,33.95561342,-84.54324813,61360,United States of America
Waycross,31.21381695,-82.35490625,17445.5,United States of America
La Grange,33.03647056,-85.03187464,28887,United States of America
Southaven,34.96891075,-90.00345748,79923,United States of America
Meridian,32.36418601,-88.70361434,40863.5,United States of America
Laurel,31.69737917,-89.1392725,23366,United States of America
Spartanburg,34.94942873,-81.93227055,81059,United States of America
Orangeburg,33.49680422,-80.86223251,24192.5,United States of America
Galesburg,40.94777061,-90.37108362,32078.5,United States of America
Joliet,41.52998313,-88.10667403,362946.5,United States of America
Cape Girardeau,37.30582237,-89.51808659,38165.5,United States of America
Rockford,42.26970542,-89.06969019,204371.5,United States of America
Evanston,42.04834943,-87.69995467,212243,United States of America
Rock Island,41.49339622,-90.53461369,102055.5,United States of America
Elgin,42.03946108,-88.28991866,244050,United States of America
Richmond,39.82889833,-84.89028121,41015.5,United States of America
Terre Haute,39.46664654,-87.41387394,65149.5,United States of America
Lafayette,40.41720868,-86.87824772,98104,United States of America
Marion,40.55833701,-85.65917485,34249,United States of America
South Bend,41.68330711,-86.25001734,171791,United States of America
New Albany,38.3108773,-85.82128382,78381.5,United States of America
Elkhart,41.68294537,-85.96879419,100295,United States of America
Hopkinsville,36.86548749,-87.4886239,31630,United States of America
London,37.12888226,-84.08335372,7844,United States of America
Madisonville,37.33274579,-87.5022148,20858.5,United States of America
Rocky Mount,35.93799888,-77.79076624,57179,United States of America
Salisbury,35.67078005,-80.4744784,33907,United States of America
Durham,35.99995892,-78.91999964,257114.5,United States of America
Lumberton,34.62720034,-79.01190617,27049.5,United States of America
Zanesville,39.94028688,-82.01332503,32514,United States of America
Mansfield,40.75832481,-82.51554244,64039,United States of America
Bowling Green,41.37474713,-83.65139042,33147.5,United States of America
Springfield,39.92000388,-83.799986,74450.5,United States of America
Lancaster,39.71921511,-82.6053044,42356,United States of America
Johnson City,36.31332481,-82.35361434,68070.5,United States of America
Kingsport,36.54832338,-82.56194788,50709.5,United States of America
Columbia,35.61499534,-87.03526656,74866,United States of America
Barlett,35.22290041,-89.84109013,164843.5,United States of America
Blacksburg,37.22941876,-80.41419784,53845.5,United States of America
Harrisonburg,38.44942181,-78.86917586,42131.5,United States of America
Petersburg,37.22776512,-77.40223698,76158.5,United States of America
Hampton,37.03002525,-76.34994979,256601.5,United States of America
Sheboygan,43.75082949,-87.71442407,51148,United States of America
Waukesha,43.0116498,-88.23136926,159012,United States of America
La Crosse,43.80136904,-91.23942855,69599.5,United States of America
Eau Claire,44.81135907,-91.49835331,71296,United States of America
Tomah,43.98505292,-90.50389205,10796.5,United States of America
Janesville,42.68262596,-89.02157943,65476.5,United States of America
Appleton,44.26867902,-88.40050623,136888.5,United States of America
Parkersburg,39.26665875,-81.56164718,46749.5,United States of America
White Sulphur Springs,37.79388043,-80.30348108,2154,United States of America
Clarksburg,39.28327272,-80.33691573,22502.5,United States of America
Dover,39.15808657,-75.524703,54662.5,United States of America
St. Charles,38.60305585,-76.93893193,52792,United States of America
Annapolis,38.9783301,-76.49249923,58776,United States of America
Hagerstown,39.64164878,-77.72027958,58487.5,United States of America
Paterson,40.91999453,-74.17000533,151205,United States of America
Saratoga Springs,43.08296328,-73.78501591,41891,United States of America
Poughkeepsie,41.70023114,-73.92141585,100670.5,United States of America
Plattsburg,44.69498374,-73.45798161,24233.5,United States of America
Beaver Falls,40.75194277,-80.31942326,64814.5,United States of America
Altoona,40.51859784,-78.39496708,62784.5,United States of America
Williamsport,41.24108604,-77.0013829,43791.5,United States of America
Lancaster,40.03777447,-76.30576644,209489,United States of America
Allentown,40.59998822,-75.50002751,300980.5,United States of America
Waterville,44.5518917,-69.64578536,20529,United States of America
Calais,45.16598859,-67.24239201,1781.5,United States of America
Houlton,46.12551658,-67.83971989,6051.5,United States of America
Benton Harbor,42.11663983,-86.45419092,34637.5,United States of America
Battle Creek,42.32109764,-85.17974675,62454,United States of America
Bay City,43.5944566,-83.88889531,51558.5,United States of America
Alpena,45.06160219,-83.43269576,14524,United States of America
Iron Mountain,45.82246014,-88.06409265,12011,United States of America
Ironwood,46.4558065,-90.15939112,6400,United States of America
Sand Point,55.33970868,-160.4971908,667,United States of America
Hydaburg,55.21397992,-132.8006385,382,United States of America
Mekoryuk,60.38864671,-166.1899372,99,United States of America
Atqasuk,70.4693795,-157.395778,201,United States of America
Port Heiden,56.94909365,-158.6268915,102,United States of America
Perryville,55.91861391,-159.1511489,113,United States of America
Dillingham,59.05656031,-158.4803121,1710,United States of America
Goodnews Bay,59.12099265,-161.5871302,230,United States of America
Nyac,61.00414329,-159.9404806,75,United States of America
Tununak,60.58548667,-165.2557892,352,United States of America
Mountain Village,62.08552431,-163.729009,755,United States of America
Emmonak,62.77698081,-164.5229916,100,United States of America
Kaltag,64.32719627,-158.7218986,190,United States of America
Teller,65.26359906,-166.3607864,83,United States of America
Koyukuk,64.88028912,-157.7008499,101,United States of America
Kobuk,66.9072455,-156.8809774,151,United States of America
Selawik,66.60387901,-160.0093911,832,United States of America
Talkeetna,62.3237785,-150.1094269,1078,United States of America
Whittier,60.78415672,-148.6776797,177,United States of America
Montana,62.07968487,-150.0727625,10,United States of America
Lake Minchumina,63.88283063,-152.3121865,32,United States of America
Cantwell,63.39159446,-148.9507896,222,United States of America
Gulkana,62.27135276,-145.3821961,119,United States of America
Eagle,64.78799501,-141.1999966,104,United States of America
Nenana,64.56379681,-149.0930032,75,United States of America
Big Delta,64.15252993,-145.8421939,591,United States of America
Allakaket,66.56548342,-152.6454995,97,United States of America
Tanana,65.17187339,-152.0787899,291.5,United States of America
Virginia,47.52367413,-92.53640365,8709,United States of America
Winona,44.0504236,-91.63919743,29757.5,United States of America
Rochester,44.02205324,-92.46968937,102433,United States of America
Lakeville,44.65010276,-93.24251042,156151,United States of America
Ely,47.90042116,-91.82569767,3687,United States of America
Moorhead,46.87430808,-96.74219344,34332.5,United States of America
St. Cloud,45.56120994,-94.16222172,85974,United States of America
Miles City,46.4088843,-105.8399844,8399.5,United States of America
Bozeman,45.68009157,-111.0378325,39049.5,United States of America
Glasgow,48.18396975,-106.6352588,3144,United States of America
Dickinson,46.88399742,-102.7888011,15987.5,United States of America
Jamestown,46.90601158,-98.70297815,14954.5,United States of America
Williston,48.15678794,-103.6280005,12767.5,United States of America
Lihue,21.98151227,-159.3710063,10694.5,United States of America
Wahiawa,21.50309186,-158.0236209,95336,United States of America
Wailuku,20.89147544,-156.5047213,32769.5,United States of America
Montpelier,42.32262209,-111.2969123,2775.5,United States of America
Twin Falls,42.5609538,-114.4605693,42958.5,United States of America
Caldwell,43.66096417,-116.6705378,83403,United States of America
Salmon,45.17567792,-113.8949966,3297,United States of America
Coeur d'Alene,47.67808331,-116.7794458,34514,United States of America
Richland,46.29181134,-119.2911013,39940.5,United States of America
Bellingham,48.76013613,-122.4869269,86565.5,United States of America
Longview,46.13871991,-122.9369511,51290,United States of America
Walla Walla,46.06515851,-118.3418828,37864,United States of America
Aberdeen,46.97489626,-123.8143911,24400,United States of America
Bremerton,47.57359552,-122.6420175,82039.5,United States of America
Everett,47.9604175,-122.1999677,291948,United States of America
Bullhead City,35.14817629,-114.5674878,37989,United States of America
Winslow,35.28470542,-110.7006954,9931,United States of America
Gila Bend,32.95037762,-112.7246546,2012,United States of America
Tombstone,31.71314048,-110.066884,1396.5,United States of America
Willcox,32.25321088,-109.8313945,4451.5,United States of America
Scottsdale,33.69234784,-111.8680402,15401,United States of America
Kingman,35.18987917,-114.0522221,33306.5,United States of America
Grand Canyon,36.05478762,-112.1385922,1068.5,United States of America
Arcata,40.88519045,-124.0882245,19052,United States of America
Stockton,37.95813397,-121.289739,488506.5,United States of America
Barstow,34.89901837,-117.0218858,21119,United States of America
Victorville,34.5365082,-117.2903191,83496,United States of America
Pasadena,34.16038129,-118.1388719,144618,United States of America
Visalia,36.32502952,-119.3160094,114699.5,United States of America
El Centro,32.79237693,-115.5580475,41661.5,United States of America
San Luis Obispo,35.28318097,-120.6585889,54759,United States of America
Merced,37.30261843,-120.481933,84355,United States of America
Yuba City,39.14103334,-121.6157656,84324.5,United States of America
Redding,40.58704327,-122.3905762,93871.5,United States of America
Santa Rosa,38.45040367,-122.6999889,193455,United States of America
Oceanside,33.2204645,-117.3349675,396474.5,United States of America
Modesto,37.65541343,-120.9899899,269697,United States of America
Irvine,33.68041058,-117.8299502,1611303.5,United States of America
Ukiah,39.15423667,-123.2108621,21826.5,United States of America
Needles,34.84842714,-114.6133507,6246.5,United States of America
Bishop,37.36395835,-118.394076,4249,United States of America
Palm Springs,33.77735557,-116.5330526,216461,United States of America
Santa Maria,34.94012697,-120.4366386,98092.5,United States of America
Tulare,36.20702639,-119.3441213,53005.5,United States of America
Mt. Shasta,41.3103583,-122.3093925,3742.5,United States of America
Crescent City,41.7564551,-124.2004916,9439.5,United States of America
Fort Collins,40.56068829,-105.0588693,178818.5,United States of America
Pueblo,38.2803882,-104.6300066,108244,United States of America
Lamar,38.08649823,-102.6194058,8567,United States of America
Trinidad,37.17133445,-104.5063965,8701.5,United States of America
Gunnison,38.54476483,-106.92829,6273,United States of America
Durango,37.27564333,-107.8799891,19127.5,United States of America
Montrose,38.47727541,-107.8655197,18463.5,United States of America
Craig,40.51728009,-107.5503968,9315.5,United States of America
Boulder,40.03844627,-105.246093,106897.5,United States of America
Boulder City,35.97895245,-114.8315802,15072.5,United States of America
Winnemucca,40.97337628,-117.7346847,7997.5,United States of America
Roswell,33.39453656,-104.5224679,45082.5,United States of America
Clovis,34.40506919,-103.2047706,33477.5,United States of America
Las Cruces,32.31261293,-106.7778083,97675.5,United States of America
Hobbs,32.71261436,-103.1406143,28375.5,United States of America
Socorro,34.06211855,-106.8989895,8117,United States of America
Gallup,35.52407066,-108.7339938,21627,United States of America
Raton,36.89739768,-104.439889,6820,United States of America
Tucumcari,35.16980288,-103.725514,5259.5,United States of America
Roseburg,43.21843304,-123.3560987,25454.5,United States of America
Pendleton,45.67259849,-118.7874886,16669,United States of America
John Day,44.41652529,-118.9520264,1437.5,United States of America
Grants Pass,42.43954002,-123.3271857,36690,United States of America
Corvallis,44.57235557,-123.2799793,54865.5,United States of America
Albany,44.62049217,-123.086942,48066.5,United States of America
Astoria,46.18838096,-123.8299974,9773,United States of America
Logan,41.73593955,-111.8335979,58664,United States of America
Parowan,37.84253379,-112.8272065,2533,United States of America
Kanab,37.04738853,-112.5254936,2861,United States of America
Monticello,37.87178265,-109.3421995,1811.5,United States of America
Moab,38.57370363,-109.5491895,5309,United States of America
Price,39.59979087,-110.8100169,9175,United States of America
Cedar City,37.67742759,-113.061094,25371.5,United States of America
Vernal,40.45539756,-109.5280022,11175.5,United States of America
Ogden,41.23237856,-111.9680341,227774,United States of America
Green River,41.51455772,-109.4649827,10239.5,United States of America
Rawlins,41.7906649,-107.234292,8458,United States of America
Douglas,42.75647158,-105.3845341,5838,United States of America
Riverton,43.02816042,-108.3950481,10350,United States of America
Thermopolis,43.64597801,-108.2146715,3195,United States of America
Gillette,44.28317425,-105.5052503,26107,United States of America
Jonesboro,35.84257835,-90.70416406,58322,United States of America
Texarkana,33.44210472,-94.03747481,52169,United States of America
Pine Bluff,34.22869753,-92.00305119,51472,United States of America
Hot Springs,34.50395205,-93.05500248,40826,United States of America
Fort Smith,35.38622377,-94.39835718,87986.5,United States of America
Fayetteville,36.06297833,-94.15720911,108267.5,United States of America
Conway,35.09128054,-92.4513184,56759.5,United States of America
El Dorado,33.21392743,-92.66251998,21384.5,United States of America
Davenport,41.55398684,-90.58753036,178282.5,United States of America
Burlington,40.80793418,-91.11276961,27690.5,United States of America
Dubuque,42.50093162,-90.66445073,59834,United States of America
Waterloo,42.49315432,-92.34279789,82091.5,United States of America
Sioux City,42.50038902,-96.39999211,87090,United States of America
Council Bluffs,41.26227338,-95.86080021,80284.5,United States of America
Ames,42.05385297,-93.61972254,56855,United States of America
Mason City,43.15401837,-93.20083338,27327,United States of America
Emporia,38.40423077,-96.18137496,27796.5,United States of America
Salina,38.82467023,-97.6071794,46877,United States of America
Dodge City,37.76005821,-100.018195,25237.5,United States of America
Coffeyville,37.03806093,-95.6263184,10955,United States of America
St. Charles,38.78428509,-90.50616581,213139.5,United States of America
Poplar Bluff,36.76019676,-90.40268376,18575,United States of America
Joplin,37.08459556,-94.51307886,60290.5,United States of America
Columbia,38.95207847,-92.33390955,244754,United States of America
